173492.3809449,0.17999374866485596,0.1533530205488205,0.1491873562335968,0.1362934112548828,0.1624026596546173,0.14118985831737518,0.11590203642845154,0.1057903915643692,0.8510191440582275,0.7995457053184509,0.34607812762260437,0.6333358287811279,0.57231205701828,0.3519960939884186,0.5538284778594971,0.5543705224990845,1.805418848991394,1.1263920068740845,0.5452776551246643,0.946554958820343,1.2918161153793335,0.5422046780586243,0.9233739972114563,0.9325267672538757,2.936868190765381,2.5963363647460938,2.33345103263855,3.321347236633301,2.9529683589935303,3.1445696353912354,2.343590497970581,2.291067123413086,1.6535215377807617,2.123663902282715,4.810863971710205,2.750805139541626,1.6220391988754272,1.1004447937011719,1.3713293075561523,1.4440252780914307,start_session_fishing,0
173492.39094490002,0.18022076785564423,0.15973840653896332,0.1497289538383484,0.1465998739004135,0.17068228125572205,0.14836284518241882,0.11932940036058426,0.11590203642845154,0.8112587332725525,0.8025440573692322,0.32315003871917725,0.6321278810501099,0.5681856274604797,0.38199707865715027,0.5259708762168884,0.5538284778594971,1.7461013793945312,1.1052302122116089,0.5236654281616211,0.9382055997848511,1.3050262928009033,0.5382810235023499,0.865949273109436,0.9233739972114563,2.915600299835205,2.6426994800567627,2.4227418899536133,3.2311580181121826,2.933485507965088,3.0132384300231934,2.3338770866394043,2.343590497970581,1.6988962888717651,2.116631507873535,4.767699241638184,2.7395451068878174,1.5994298458099365,1.1552313566207886,1.3980495929718018,1.3713293075561523,['start_trial'],0
173492.40094490003,0.16920419037342072,0.15635983645915985,0.1588544398546219,0.14894543588161469,0.17384293675422668,0.15753072500228882,0.11606473475694656,0.11932940036058426,0.783659815788269,0.77640700340271,0.3061310648918152,0.5941088199615479,0.549011766910553,0.38648876547813416,0.5100946426391602,0.5259708762168884,1.6589511632919312,1.1038422584533691,0.4950551390647888,0.8967382907867432,1.2653424739837646,0.5181506872177124,0.8106123208999634,0.865949273109436,2.8825807571411133,2.591468095779419,2.5617284774780273,3.2671189308166504,2.8700852394104004,2.8594412803649902,2.3202548027038574,2.3338770866394043,1.7141841650009155,2.129952907562256,4.634694576263428,2.7990856170654297,1.572679042816162,1.199213981628418,1.4460456371307373,1.3980495929718018,['open_scene'],0
173492.41094490004,0.17565982043743134,0.15152721107006073,0.16018304228782654,0.14637255668640137,0.168653205037117,0.15002594888210297,0.11672750860452652,0.11606473475694656,0.7455139756202698,0.7535829544067383,0.2937794327735901,0.5721103549003601,0.5391876101493835,0.3808750808238983,0.4934143126010895,0.5100946426391602,1.5872712135314941,1.1050665378570557,0.48865869641304016,0.8759223222732544,1.2105050086975098,0.5202208161354065,0.7564706802368164,0.8106123208999634,2.910736560821533,2.525239944458008,2.743260145187378,3.280122756958008,2.831651210784912,2.7056238651275635,2.3167572021484375,2.3202548027038574,1.7079486846923828,2.2521467208862305,4.448355197906494,2.8580620288848877,1.539709210395813,1.237274169921875,1.4766372442245483,1.4460456371307373,['3'],0
173492.42094490005,0.17557397484779358,0.1470106989145279,0.15455017983913422,0.14616811275482178,0.17521457374095917,0.14345702528953552,0.11636728793382645,0.11672750860452652,0.7126452326774597,0.7244576215744019,0.2803255319595337,0.5564731955528259,0.5261940360069275,0.3741972744464874,0.47824978828430176,0.4934143126010895,1.4932632446289062,1.1013730764389038,0.48593854904174805,0.8519583940505981,1.1563206911087036,0.5162623524665833,0.707879900932312,0.7564706802368164,3.036048412322998,2.5931904315948486,2.9063222408294678,3.285590171813965,2.8032593727111816,2.553551197052002,2.313804864883423,2.3167572021484375,1.6788535118103027,2.3854141235351562,4.316773414611816,2.888341188430786,1.537817120552063,1.3074007034301758,1.5053882598876953,1.4766372442245483,['2'],0
173492.43094490006,0.18832163512706757,0.13877585530281067,0.15958282351493835,0.14413771033287048,0.17711493372917175,0.14524687826633453,0.11980698257684708,0.11636728793382645,0.6666442155838013,0.6971479654312134,0.29076504707336426,0.5432019233703613,0.5127673149108887,0.37134405970573425,0.45935624837875366,0.47824978828430176,1.402259349822998,1.0867270231246948,0.4772762060165405,0.8206354975700378,1.08834969997406,0.4988126754760742,0.678414523601532,0.707879900932312,3.1732754707336426,2.660696029663086,3.0882205963134766,3.295999050140381,2.86040997505188,2.550748348236084,2.315126419067383,2.313804864883423,1.6057255268096924,2.4944140911102295,4.262937068939209,2.91072940826416,1.5441980361938477,1.3506978750228882,1.487931728363037,1.5053882598876953,['1'],0
173492.44094490007,0.1805921494960785,0.13223648071289062,0.17054423689842224,0.14566147327423096,0.17579467594623566,0.13933561742305756,0.12452802062034607,0.11980698257684708,0.634997546672821,0.6733736991882324,0.2770715653896332,0.5301791429519653,0.48958680033683777,0.3746917247772217,0.4463874101638794,0.45935624837875366,1.3376710414886475,1.0717220306396484,0.45377352833747864,0.7888983488082886,1.0293048620224,0.491567999124527,0.6565116047859192,0.678414523601532,3.290153741836548,2.6773006916046143,3.2295570373535156,3.267688512802124,2.929821252822876,2.604004144668579,2.3081769943237305,2.315126419067383,1.7013576030731201,2.555925130844116,4.187503337860107,2.880934953689575,1.570095181465149,1.3817777633666992,1.484167456626892,1.487931728363037,['0'],0
173492.4609338,0.1803210973739624,0.13570158183574677,0.1686163693666458,0.14763057231903076,0.1796264350414276,0.14665696024894714,0.12600520253181458,0.12452802062034607,0.6170819997787476,0.6559608578681946,0.28127309679985046,0.5196912884712219,0.47662782669067383,0.3825823664665222,0.43407851457595825,0.4463874101638794,1.289358139038086,1.0730249881744385,0.44840627908706665,0.7746273875236511,0.9918963313102722,0.5069451928138733,0.6315844058990479,0.6565116047859192,3.387911081314087,2.7050819396972656,3.3597731590270996,3.2600643634796143,2.991299629211426,2.6540541648864746,2.3055801391601562,2.3081769943237305,1.7960224151611328,2.6259043216705322,4.092662811279297,2.8529624938964844,1.6010602712631226,1.4213032722473145,1.4854432344436646,1.484167456626892,['close_scene'],0
173492.4709338,0.1777106076478958,0.1278316229581833,0.15865814685821533,0.1533447504043579,0.1826564520597458,0.15267786383628845,0.12715363502502441,0.12600520253181458,0.590671956539154,0.6409180164337158,0.2761266529560089,0.5114717483520508,0.4645169973373413,0.3888048529624939,0.42594778537750244,0.43407851457595825,1.2372572422027588,1.0640755891799927,0.4370731711387634,0.7661963105201721,0.9568668007850647,0.5378602743148804,0.6006394624710083,0.6315844058990479,3.478257417678833,2.7282917499542236,3.4850432872772217,3.256410598754883,3.0489392280578613,2.7012991905212402,2.3068130016326904,2.3055801391601562,1.8713454008102417,2.7004857063293457,3.988096237182617,2.822024345397949,1.6312223672866821,1.459777593612671,1.4881439208984375,1.4854432344436646,['end_trial'],0
173492.48093380002,0.1717468500137329,0.1280757337808609,0.16412311792373657,0.15704038739204407,0.18417324125766754,0.15325017273426056,0.1260373443365097,0.12715363502502441,0.5656208992004395,0.6350197792053223,0.26820293068885803,0.5126859545707703,0.4549517035484314,0.38551005721092224,0.4125758707523346,0.42594778537750244,1.1855052709579468,1.0492172241210938,0.4271338880062103,0.7429547309875488,0.9237627387046814,0.5591142177581787,0.5737392902374268,0.6006394624710083,3.5670223236083984,2.760209798812866,3.599378824234009,3.2702956199645996,3.1045637130737305,2.7442033290863037,2.3152666091918945,2.3068130016326904,1.9350255727767944,2.7697463035583496,3.879199743270874,2.781202554702759,1.6663411855697632,1.4943246841430664,1.497206449508667,1.4881439208984375,end_session_fishing
